0.06586,0.008799,0.595897,0.000057,0.008799,0.649462,0,0.053345,0.048507,0.051297,0.047491,0.040409,0.186793,0.28735,0.239019,0.086053,0.026151,0,0.081166,0.001246,0.000523,0,0,0.024449,0.000136,0
0.115474,0.021034,0.596023,0.000135,0.021034,0.631042,0,0.065656,0.05326,0.059377,0.064836,0.061242,0.256585,0.399791,0.339743,0.093811,0.026151,0,0.085751,0.001926,0.005125,0,0,0.019023,0.000507,0
0.087328,0.014016,0.558005,0.00009,0.014016,0.601519,0,0.100133,0.063198,0.057345,0.038172,0.036822,0.200035,0.314795,0.256929,0.087242,0.026151,0,0.086566,0.001198,0.00063,0,0,0.009065,0.000182,0
0.059927,0.010406,0.497776,0.000067,0.010406,0.73133,0,0.060789,0.049923,0.047872,0.039902,0.043247,0.1946,0.280186,0.225117,0.087985,0.044087,0,0.077701,0.002254,0.000438,0.000033,0,0.014836,0.000548,0
0.077937,0.018473,0.310839,0.000119,0.018473,0.825176,0,0.123853,0.092061,0.088334,0.082294,0.061106,0.202787,0.288967,0.246172,0.086677,0.026151,0,0.062619,0.001082,0.000864,0,0,0.009619,0.00027,0
0.068778,0.013283,0.257156,0.000085,0.013283,0.878967,0,0.150769,0.050745,0.037773,0.043986,0.085618,0.188244,0.249724,0.281484,0.086677,0.044269,0,0.067042,0.000611,0.00035,0.000019,0,0.006105,0.000042,0
0.120948,0.02081,0.516936,0.000134,0.02081,0.663404,0,0.111269,0.081973,0.077576,0.077591,0.088067,0.273486,0.359091,0.282386,0.08531,0.026151,0,0.097504,0.001506,0.000747,0,0,0.009459,0.000385,0
0.156166,0.033871,0.213026,0.000218,0.033871,0.952529,0,0.149337,0.10862,0.123135,0.136745,0.068476,0.236662,0.436893,0.422542,0.087136,0.026151,0,0.18582,0.001299,0.000544,0,0,0.016417,0.000229,0
0.086827,0.015651,0.205443,0.000101,0.015651,0.901339,0,0.218529,0.084809,0.064295,0.066822,0.110069,0.211321,0.258507,0.289401,0.086677,0.043544,0,0.091526,0.001357,0.00035,0,0,0.015804,0.000255,0
0.045387,0.008376,0.295403,0.000054,0.008376,0.776433,0,0.144885,0.063521,0.0511,0.04297,0.068359,0.135538,0.170174,0.17753,0.086856,0.026151,0,0.062415,0.001497,0.000561,0,0,0.007611,0.000428,0
0.113929,0.018536,0.574058,0.000119,0.018536,0.617969,0,0.043827,0.082381,0.090927,0.095875,0.057293,0.207876,0.279759,0.201239,0.087539,0.026151,0,0.096018,0.001085,0.000877,0,0,0.014218,0.000183,0
0.088709,0.023466,0.243292,0.000151,0.023466,0.844492,0,0.107332,0.055279,0.060269,0.071616,0.068,0.216236,0.359335,0.355615,0.091849,0.026151,0,0.100018,0.002588,0.004926,0,0,0.004813,0.000525,0
0.05823,0.013283,0.37236,0.000085,0.013283,0.826607,0,0.064404,0.04774,0.045964,0.039474,0.049334,0.224088,0.328994,0.266731,0.086499,0.043906,0,0.064555,0.000984,0.000329,0.00001,0,0.008726,0.000126,0
0.118919,0.017061,0.53592,0.00011,0.017061,0.722273,0,0.146465,0.079228,0.068516,0.055668,0.061615,0.223381,0.329015,0.291875,0.094227,0.026151,0,0.198914,0.00183,0.007844,0,0,0.066863,0.00033,0
0.060404,0.009278,0.69687,0.00006,0.009278,0.595043,0,0.056519,0.043106,0.041053,0.028883,0.052761,0.216419,0.303971,0.218656,0.085964,0.026151,0,0.056088,0.00138,0.000705,0,0,0.012054,0.000327,0
0.073368,0.010547,0.520413,0.000068,0.010547,0.640578,0,0.082206,0.038505,0.044429,0.056607,0.074436,0.162152,0.246163,0.243036,0.086796,0.026151,0,0.109596,0.005343,0.000801,0,0,0.027349,0.000532,0
0.106188,0.016751,0.458514,0.000108,0.016751,0.667255,0,0.12462,0.088278,0.087628,0.072933,0.056226,0.186555,0.288204,0.225153,0.086856,0.026151,0,0.126064,0.002506,0.000765,0,0,0.024042,0.000375,0
0.136559,0.029441,0.609438,0.00019,0.029441,0.472886,0,0.108694,0.062244,0.055253,0.045217,0.162198,0.382716,0.429527,0.219082,0.086945,0.026151,0,0.075881,0.001212,0.000888,0,0,0.014785,0.00033,0
0.09657,0.015962,0.53347,0.000103,0.015962,0.643404,0,0.11773,0.070794,0.060239,0.046226,0.082975,0.249946,0.315317,0.225687,0.092741,0.026151,0,0.127554,0.001273,0.007179,0,0,0.036313,0.000252,0
0.084636,0.013508,0.601133,0.000087,0.013508,0.672085,0,0.067023,0.059714,0.063101,0.065043,0.065119,0.221341,0.314241,0.250917,0.088155,0.026151,0,0.089158,0.000639,0.000885,0,0,0.007767,0.000103,0
0.079611,0.012775,0.340996,0.000082,0.012775,0.711617,0,0.158434,0.049535,0.05247,0.055862,0.091303,0.136731,0.23725,0.251157,0.086626,0.026151,0,0.069175,0.001189,0.000685,0,0,0.015249,0.000162,0
0.044419,0.011957,0.338229,0.000077,0.011957,0.896447,0,0.115415,0.054663,0.057533,0.074742,0.083641,0.156027,0.228366,0.254768,0.085786,0.044087,0,0.076172,0.00198,0.000754,0.000033,0,0.013986,0.000686,0
0.101089,0.011337,0.144151,0.000073,0.011337,0.896108,0,0.140086,0.075947,0.071289,0.063478,0.098312,0.275525,0.38362,0.295005,0.089353,0.044631,0,0.102178,0.001206,0.00401,0.000029,0,0.004151,0.000406,0
0.095717,0.013959,0.509089,0.00009,0.013959,0.729821,0,0.091979,0.066786,0.067399,0.076653,0.085178,0.196894,0.247106,0.212718,0.085459,0.026151,0,0.110575,0.000603,0.002013,0,0,0.016359,0.000114,0
0.093378,0.018316,0.272283,0.000118,0.018316,0.872989,0,0.073735,0.060099,0.061558,0.048754,0.06866,0.29872,0.441096,0.310136,0.087391,0.026151,0,0.166947,0.001063,0.000277,0,0,0.02905,0.000229,0
0.091668,0.015877,0.300186,0.000102,0.015877,0.844153,0,0.087534,0.06705,0.073615,0.067991,0.04592,0.21029,0.358897,0.301701,0.086499,0.044269,0,0.079433,0.003139,0.000464,0.000019,0,0.010181,0.000693,0
0.048709,0.011055,0.182429,0.000071,0.011055,0.94671,0,0.099862,0.051702,0.043548,0.035584,0.053314,0.196233,0.280527,0.252074,0.087837,0.026151,0,0.126192,0.002394,0.000526,0,0,0.020898,0.00046,0
0.060132,0.00925,0.265201,0.00006,0.00925,0.806884,0,0.100407,0.043761,0.037423,0.031006,0.062108,0.203592,0.295779,0.262484,0.085862,0.026151,0,0.060924,0.001975,0.001078,0,0,0.009462,0.000319,0
0.104669,0.018265,0.380717,0.000118,0.018265,0.743358,0,0.098525,0.082306,0.080688,0.077466,0.085322,0.22058,0.269887,0.187461,0.089769,0.026151,0,0.080962,0.001884,0.003848,0,0,0.008642,0.000586,0
0.079245,0.009024,0.553457,0.000058,0.009024,0.596204,0,0.113219,0.057873,0.052663,0.037792,0.045744,0.158235,0.250685,0.221615,0.088728,0.026151,0,0.065439,0.001604,0.000523,0,0,0.008363,0.00049,0
0.07054,0.012239,0.001334,0.000079,0.012239,0.970123,0,0.086995,0.049435,0.042674,0.027648,0.069284,0.267162,0.371341,0.270346,0.086677,0.052965,0,0.088936,0.000974,0.000743,0.000019,0,0.01728,0.00019,0
0.064128,0.008404,0.262147,0.000054,0.008404,0.908171,0,0.052978,0.049223,0.053108,0.046111,0.029069,0.172004,0.284619,0.240272,0.086648,0.044269,0,0.234903,0.001675,0.001489,0.000019,0,0.038901,0.000268,0
0.096312,0.021632,0.437382,0.000139,0.021632,0.692623,0,0.220965,0.069164,0.053111,0.04779,0.080413,0.22288,0.367369,0.404594,0.087569,0.026151,0,0.074134,0.002366,0.000693,0,0,0.007797,0.000804,0
0.108627,0.019159,0.552713,0.000123,0.019159,0.605709,0,0.089073,0.049102,0.064889,0.082801,0.109594,0.209021,0.314382,0.262078,0.088283,0.043725,0,0.08249,0.00359,0.000465,0.000591,0,0.016837,0.001081,0
0.111831,0.016751,0.256948,0.000108,0.016751,0.784743,0,0.201025,0.081098,0.08014,0.070012,0.082438,0.157037,0.287381,0.281895,0.087009,0.026151,0,0.074093,0.00099,0.000426,0,0,0.011399,0.000201,0
0.056619,0.008911,0.197475,0.000057,0.008911,0.938269,0,0.067343,0.050571,0.054604,0.06252,0.070959,0.194742,0.270604,0.232667,0.087688,0.026151,0,0.154196,0.001869,0.000706,0,0,0.025961,0.000354,0
0.105906,0.014523,0.400791,0.000093,0.014523,0.723418,0,0.17432,0.066503,0.051983,0.049326,0.127505,0.273926,0.333733,0.276924,0.08841,0.026151,0,0.238835,0.001928,0.003019,0,0,0.106382,0.000495,0
0.120694,0.018674,0.532542,0.00012,0.018674,0.580522,0,0.14251,0.051167,0.060284,0.077609,0.111273,0.220648,0.359707,0.349747,0.087034,0.026151,0,0.059211,0.001679,0.00048,0,0,0.006796,0.000669,0
0.135942,0.018109,0.477175,0.000117,0.018109,0.705503,0,0.140434,0.077534,0.07707,0.086162,0.08776,0.241397,0.360831,0.342252,0.086648,0.026151,0,0.088987,0.000953,0.000734,0,0,0.013034,0.0001,0
0.098615,0.011111,0.672261,0.000072,0.011111,0.474991,0.007267,0.029386,0.050782,0.069179,0.08177,0.090498,0.240793,0.343088,0.2344,0.087747,0.026151,0,0.079087,0.001295,0.000928,0,0,0.013868,0.000228,0
0.112789,0.016836,0.523865,0.000108,0.016836,0.512829,0,0.249228,0.087611,0.062914,0.050469,0.091051,0.177291,0.243696,0.284687,0.086945,0.043997,0,0.125935,0.000661,0.000526,0.000287,0,0.021763,0.000086,0
0.062404,0.013339,0.3896,0.000086,0.013339,0.83815,0,0.155422,0.044651,0.033172,0.008502,0.045684,0.253557,0.448219,0.406983,0.083645,0.044631,0,0.045805,0.000917,0.00347,0.000029,0,0.008714,0.000155,0
0.092553,0.011703,0.371628,0.000075,0.011703,0.684326,0,0.170794,0.053246,0.063823,0.065175,0.097054,0.136797,0.275303,0.271895,0.08531,0.043182,0,0.046519,0.000444,0.000919,0.000029,0,0.007335,0.000061,0
0.082281,0.012126,0.20421,0.000078,0.012126,0.89951,0,0.074281,0.055896,0.062731,0.068728,0.072559,0.211588,0.313609,0.260662,0.087837,0.043725,0,0.050799,0.00043,0.000526,0.000024,0,0.007428,0.000079,0
0.096687,0.014439,0.382028,0.000093,0.014439,0.782748,0,0.141269,0.062452,0.051396,0.053084,0.08887,0.211916,0.272344,0.262223,0.087391,0.044087,0,0.107529,0.00194,0.000515,0.000033,0,0.01724,0.000529,0
0.082752,0.013677,0.208677,0.000088,0.013677,0.957471,0,0.080622,0.04937,0.048328,0.045915,0.066487,0.265435,0.39316,0.323411,0.08583,0.026151,0,0.139046,0.003061,0.001333,0,0,0.031499,0.000466,0
0.069057,0.011703,0.545503,0.000075,0.011703,0.721205,0,0.082876,0.055333,0.049985,0.028462,0.040979,0.226382,0.343758,0.256095,0.090779,0.026151,0,0.067872,0.001086,0.004072,0,0,0.017912,0.000184,0
0.068811,0.010152,0.212248,0.000065,0.010152,0.779983,0,0.132879,0.078362,0.069747,0.053761,0.052563,0.160991,0.230698,0.198925,0.088104,0.026151,0,0.065014,0.000585,0.000463,0,0,0.007151,0.000106,0
0.083634,0.010378,0.169743,0.000067,0.010378,0.924903,0,0.101738,0.07354,0.071169,0.064727,0.058727,0.195887,0.279746,0.231369,0.086945,0.026151,0,0.084053,0.002809,0.000526,0,0,0.012505,0.000575,0
0.075353,0.009983,0.432815,0.000064,0.009983,0.663191,0,0.1218,0.051784,0.047208,0.044287,0.071908,0.175419,0.255987,0.241211,0.089323,0.026151,0,0.144524,0.001367,0.002671,0,0,0.035815,0.000173,0
0.13264,0.022167,0.614095,0.000143,0.022167,0.48582,0.000523,0.151154,0.082034,0.071986,0.044902,0.061462,0.276423,0.427448,0.328889,0.086648,0.026151,0,0.186533,0.000983,0.000632,0,0,0.050563,0.000195,0
0.071762,0.012155,0.442302,0.000078,0.012155,0.755689,0,0.115244,0.041526,0.0328,0.057156,0.158211,0.268769,0.257278,0.21682,0.097349,0.044631,0,0.090566,0.00106,0.012118,0.000029,0,0.016498,0.000262,0
0.090612,0.011365,0.49868,0.000073,0.011365,0.66786,0,0.162667,0.063057,0.042359,0.02893,0.094943,0.232366,0.275674,0.234024,0.086754,0.026151,0,0.158219,0.001384,0.000778,0,0,0.024022,0.000287,0
0.104363,0.010829,0.535851,0.00007,0.010829,0.589657,0,0.11489,0.058981,0.06442,0.06651,0.066388,0.190879,0.325241,0.303698,0.086321,0.026151,0,0.124183,0.001661,0.0009,0,0,0.030208,0.000405,0
0.093668,0.017682,0.100014,0.000114,0.017682,0.865285,0,0.160625,0.070122,0.062602,0.052463,0.101852,0.25672,0.360729,0.289397,0.087569,0.044269,0,0.102616,0.000915,0.001266,0.000019,0,0.001849,0.000182,0
0.100123,0.012775,0.495258,0.000082,0.012775,0.713979,0,0.125626,0.07706,0.077091,0.077599,0.06967,0.170533,0.2533,0.23596,0.092741,0.04454,0,0.081726,0.000964,0.00316,0.000287,0,0.002524,0.000254,0
0.091077,0.017118,0.380867,0.00011,0.017118,0.843993,0,0.091281,0.059622,0.067413,0.07374,0.074579,0.246871,0.39233,0.337014,0.094703,0.026151,0,0.05541,0.000901,0.008169,0,0,0.00795,0.00016,0
0.13066,0.019057,0.660848,0.000123,0.019057,0.469273,0.015908,0.176259,0.07743,0.063071,0.057745,0.110531,0.250291,0.313263,0.26866,0.086796,0.026151,0,0.181703,0.001506,0.000589,0,0,0.025635,0.000277,0
0.083898,0.012972,0.363292,0.000084,0.012972,0.620339,0,0.121722,0.043648,0.04065,0.048785,0.079306,0.205307,0.311071,0.317268,0.086499,0.026151,0,0.088319,0.001527,0.000983,0,0,0.002128,0.000474,0
0.155354,0.020713,0.523971,0.000133,0.020713,0.659746,0,0.122398,0.12057,0.125092,0.127361,0.073036,0.231568,0.32955,0.263284,0.087242,0.026151,0,0.13204,0.00086,0.000738,0,0,0.030035,0.000126,0
0.127154,0.020591,0.411317,0.000133,0.020591,0.671875,0,0.167617,0.076449,0.080545,0.093229,0.122132,0.22226,0.324917,0.30073,0.082189,0.026151,0,0.184877,0.002041,0.005081,0,0,0.042136,0.000412,0
0.102852,0.016582,0.564883,0.000107,0.016582,0.621761,0,0.085789,0.059662,0.064686,0.089075,0.106545,0.244477,0.315304,0.285213,0.087242,0.043363,0,0.226886,0.001486,0.00033,0.000014,0,0.064473,0.000226,0
0.082222,0.013903,0.574965,0.000089,0.013903,0.602092,0,0.151419,0.064859,0.065731,0.059405,0.053658,0.128225,0.252121,0.267318,0.087056,0.026151,0,0.178829,0.001813,0.000576,0,0,0.065715,0.00035,0
0.070413,0.005725,0.31272,0.000037,0.005725,0.792844,0,0.083852,0.03424,0.046531,0.055737,0.045542,0.139444,0.291372,0.310451,0.089888,0.026151,0,0.053899,0.000996,0.003386,0,0,0.008798,0.000216,0
0.089185,0.015595,0.504854,0.0001,0.015595,0.663027,0.00345,0.121712,0.05545,0.071954,0.085351,0.066094,0.216153,0.434255,0.432414,0.087094,0.026151,0,0.057441,0.001666,0.000443,0,0,0.009552,0.000457,0
0.093626,0.014946,0.126414,0.000096,0.014946,0.887173,0,0.155582,0.076534,0.081398,0.111323,0.193784,0.253641,0.250039,0.18472,0.087034,0.043997,0,0.120398,0.000793,0.001208,0.000287,0,0.011977,0.000149,0
0.125851,0.019875,0.865636,0.000128,0.019875,0.265389,0.044511,0.11646,0.080534,0.080266,0.084925,0.079586,0.196469,0.266497,0.235811,0.087212,0.026151,0,0.221893,0.001765,0.000618,0,0,0.043917,0.000312,0
0.080032,0.010321,0.609707,0.000066,0.010321,0.610665,0.022486,0.057988,0.024684,0.035344,0.058158,0.108116,0.247878,0.347389,0.298381,0.086202,0.026151,0,0.096731,0.001263,0.001525,0,0,0.015126,0.000263,0
0.075467,0.008911,0.532772,0.000057,0.008911,0.586427,0,0.116502,0.044349,0.032991,0.023698,0.066037,0.206913,0.288973,0.26059,0.090244,0.047892,0,0.074304,0.000988,0.002779,0,0,0.006647,0.000142,0
0.088352,0.011985,0.53601,0.000077,0.011985,0.612723,0,0.098507,0.041792,0.035617,0.041819,0.100393,0.251185,0.315408,0.266853,0.087242,0.026151,0,0.078152,0.001068,0.000629,0,0,0.007199,0.000325,0
0.121242,0.015087,0.583125,0.000097,0.015087,0.569228,0,0.108022,0.067536,0.058379,0.03072,0.057646,0.311697,0.463466,0.330236,0.087034,0.026151,0,0.14674,0.001849,0.000236,0,0,0.053895,0.000566,0
0.090925,0.01568,0.591251,0.000101,0.01568,0.663802,0,0.122132,0.058367,0.051117,0.032627,0.058823,0.245588,0.380941,0.309056,0.113965,0.043182,0,0.109698,0.001008,0.028361,0.000029,0,0.025637,0.000126,0
0.157026,0.024725,0.462184,0.000159,0.024725,0.709584,0,0.148656,0.079947,0.088476,0.098101,0.098706,0.32729,0.542505,0.478932,0.088505,0.026151,0,0.072351,0.002114,0.000384,0,0,0.00719,0.000267,0
0.092897,0.012155,0.446219,0.000078,0.012155,0.630102,0,0.154635,0.069723,0.074789,0.095363,0.117004,0.132966,0.174241,0.200698,0.086856,0.043544,0,0.122589,0.000757,0.000384,0,0,0.01141,0.000122,0
0.082452,0.009504,0.42086,0.000061,0.009504,0.682552,0,0.118151,0.056925,0.059911,0.05896,0.072803,0.175851,0.28241,0.255838,0.086945,0.026151,0,0.093521,0.000707,0.000367,0,0,0.015041,0.000133,0
0.102104,0.018749,0.343671,0.000121,0.018749,0.773313,0,0.10045,0.059653,0.06543,0.068136,0.080005,0.215274,0.329262,0.275782,0.087168,0.044269,0,0.091341,0.002207,0.000208,0.000019,0,0.012799,0.000366,0
0.080266,0.016949,0.17516,0.000109,0.016949,0.943461,0,0.19595,0.055255,0.044387,0.056769,0.128434,0.24245,0.330996,0.34866,0.086722,0.04753,0,0.294924,0.001894,0.000386,0.000029,0,0.061204,0.000699,0
0.099284,0.013959,0.451912,0.00009,0.013959,0.700437,0,0.123394,0.071264,0.062645,0.057313,0.079882,0.223475,0.289842,0.241026,0.08858,0.026151,0,0.147632,0.002159,0.001001,0,0,0.038971,0.000393,0
0.110399,0.016413,0.120924,0.000106,0.016413,0.922935,0,0.097425,0.093392,0.09724,0.098823,0.084953,0.252706,0.340646,0.249473,0.082486,0.04445,0,0.060853,0.001478,0.003914,0.000005,0,0.008512,0.000438,0
0.094492,0.019732,0.706279,0.000127,0.019732,0.506465,0,0.052779,0.042833,0.044668,0.036098,0.060679,0.270383,0.399313,0.292211,0.086321,0.026151,0,0.097048,0.000892,0.000754,0,0,0.01552,0.000102,0
0.084832,0.015595,0.588675,0.0001,0.015595,0.585138,0,0.117596,0.0544,0.047685,0.046318,0.090494,0.201342,0.252482,0.213505,0.087242,0.026151,0,0.102132,0.000685,0.001804,0,0,0.009952,0.000115,0
0.120781,0.014805,0.457259,0.000095,0.014805,0.7047,0,0.157255,0.073236,0.053488,0.055011,0.161025,0.313698,0.295718,0.195736,0.084894,0.026151,0,0.071349,0.000949,0.000452,0,0,0.007673,0.000307,0
0.106921,0.018585,0.512947,0.00012,0.018585,0.649076,0,0.134255,0.063377,0.060078,0.044785,0.072344,0.249068,0.392731,0.316007,0.086499,0.044269,0,0.130617,0.001665,0.000575,0.000019,0,0.014567,0.00031,0
0.11129,0.015962,0.455433,0.000103,0.015962,0.628706,0,0.206061,0.045513,0.04796,0.083173,0.147863,0.198759,0.307914,0.384782,0.087391,0.026151,0,0.100425,0.000935,0.000841,0,0,0.013546,0.000226,0
0.177138,0.027257,0.366496,0.000175,0.027257,0.84812,0,0.215981,0.110522,0.102281,0.089526,0.130767,0.366549,0.525276,0.402255,0.087391,0.026151,0,0.083475,0.000578,0.000515,0,0,0.005548,0.000141,0
0.107665,0.01858,0.381596,0.00012,0.01858,0.801176,0,0.158808,0.085916,0.083618,0.094102,0.129044,0.184642,0.197838,0.168436,0.090703,0.026151,0,0.161852,0.001038,0.002835,0,0,0.032707,0.000197,0
0.141054,0.018827,0.397467,0.000121,0.018827,0.815618,0,0.180825,0.07221,0.069004,0.082117,0.113167,0.268585,0.404709,0.401138,0.085251,0.026151,0,0.1937,0.001375,0.001885,0,0,0.024274,0.000372,0
0.080171,0.011026,0.682676,0.000071,0.011026,0.569067,0,0.127586,0.052526,0.047487,0.055711,0.091995,0.170871,0.21845,0.22442,0.086053,0.026151,0,0.183985,0.005227,0.000225,0,0,0.051857,0.000618,0
0.106593,0.020104,0.423798,0.000129,0.020104,0.743338,0,0.123139,0.065045,0.056146,0.046425,0.072496,0.292264,0.426169,0.353771,0.087094,0.044087,0,0.079671,0.002303,0.000227,0.000033,0,0.012589,0.000376,0
0.175,0.068729,0.633519,0.155547,0.068729,0.453469,0,0.149798,0.06631,0.048625,0.043508,0.185794,0.50569,0.596507,0.384781,0.089917,0.026151,0,0.121723,0.001256,0.002332,0,0,0.018461,0.000363,0
0.101219,0.012944,0.65006,0.000083,0.012944,0.516755,0,0.173963,0.071985,0.056679,0.079656,0.105877,0.177465,0.192375,0.270073,0.096308,0.044269,0,0.105883,0.000805,0.010091,0.000019,0,0.02296,0.000147,0
0.08177,0.013734,0.526739,0.000088,0.013734,0.61865,0,0.075946,0.032945,0.03394,0.018907,0.03173,0.247967,0.44086,0.374894,0.084864,0.026151,0,0.085425,0.000511,0.002565,0,0,0.001172,0.000173,0
0.125106,0.0152,0.442689,0.000098,0.0152,0.738735,0,0.133677,0.067612,0.069701,0.075905,0.080776,0.218814,0.347224,0.329851,0.08635,0.026151,0,0.105452,0.00157,0.000623,0,0,0.013598,0.000221,0
0.115818,0.015708,0.616909,0.000101,0.015708,0.514516,0,0.23957,0.074212,0.037541,0.038357,0.113287,0.24389,0.266769,0.325168,0.086856,0.026151,0,0.111431,0.001455,0.00064,0,0,0.016772,0.000378,0
0.106121,0.017569,0.725933,0.000113,0.017569,0.396719,0,0.130859,0.066785,0.065196,0.062483,0.075902,0.175345,0.259555,0.235398,0.086142,0.026151,0,0.082531,0.000757,0.000814,0,0,0.001173,0.000117,0
0.158623,0.022711,0.656072,0.000146,0.022711,0.527013,0,0.146454,0.068302,0.063667,0.051694,0.096052,0.354982,0.540505,0.425571,0.085429,0.026151,0,0.077293,0.000569,0.000538,0,0,0.004857,0.000148,0
0.117888,0.016159,0.583403,0.000104,0.016159,0.630311,0,0.090917,0.063774,0.063681,0.06037,0.058994,0.248903,0.3794,0.318474,0.086499,0.026151,0,0.060607,0.001256,0.000269,0,0,0.009648,0.00033,0
0.064586,0.012042,0.666366,0.000078,0.012042,0.583949,0,0.073317,0.04793,0.045011,0.036615,0.052955,0.178554,0.248421,0.198158,0.088283,0.026151,0,0.058587,0.001026,0.000575,0,0,0.011595,0.000096,0
0.135532,0.02021,0.793427,0.00013,0.02021,0.464564,0.003894,0.088185,0.076917,0.078709,0.080601,0.068455,0.261656,0.379013,0.30901,0.087168,0.026151,0,0.114454,0.001769,0.000398,0,0,0.02015,0.00028,0
0.111089,0.012296,0.714922,0.000079,0.012296,0.379039,0,0.114851,0.048418,0.036574,0.029526,0.120791,0.316928,0.381123,0.264766,0.075352,0.026151,0,0.065254,0.001549,0.013511,0,0,0.005435,0.000308,0
0.148703,0.023688,0.605642,0.000152,0.023688,0.611257,0,0.272736,0.08366,0.052982,0.059753,0.156054,0.321128,0.388169,0.407153,0.085756,0.026151,0,0.091738,0.000907,0.001413,0,0,0.0117,0.000251,0
0.112848,0.024624,0.609761,0.000159,0.024624,0.648632,0,0.192291,0.069771,0.055906,0.068504,0.112518,0.215672,0.278141,0.315958,0.083467,0.026151,0,0.049561,0.00162,0.003175,0,0,0.008932,0.000398,0
0.094886,0.017541,0.42502,0.000113,0.017541,0.687466,0,0.129671,0.038877,0.035543,0.028483,0.089855,0.321897,0.508571,0.42745,0.094971,0.044269,0,0.097844,0.001416,0.034184,0.000019,0,0.001974,0.000305,0
0.114438,0.014918,0.563466,0.000096,0.014918,0.622614,0,0.129516,0.06478,0.059575,0.054053,0.065308,0.228884,0.353288,0.32087,0.087688,0.026151,0,0.160874,0.001535,0.000443,0,0,0.047719,0.000222,0
0.075422,0.009165,0.328821,0.000059,0.009165,0.762227,0,0.096188,0.048838,0.053282,0.053685,0.062189,0.15636,0.255525,0.236244,0.087391,0.026151,0,0.091825,0.001615,0.000597,0,0,0.010853,0.000451,0
0.102827,0.013706,0.40224,0.000088,0.013706,0.70965,0,0.12442,0.052124,0.047841,0.039743,0.078774,0.236788,0.355448,0.299085,0.086276,0.026151,0,0.09105,0.002818,0.001303,0,0,0.001631,0.000907,0
0.098,0.014185,0.499508,0.000091,0.014185,0.566543,0.013259,0.135394,0.042095,0.049308,0.061356,0.103476,0.200431,0.328892,0.318618,0.086677,0.044087,0,0.083339,0.000572,0.00035,0.000033,0,0.002096,0.000213,0
0.087334,0.012719,0.221762,0.000082,0.012719,0.806385,0,0.131779,0.062946,0.056448,0.054656,0.106722,0.220613,0.268238,0.210278,0.087518,0.044269,0,0.151275,0.001043,0.000467,0.000019,0,0.020787,0.000174,0
0.101153,0.016441,0.494658,0.000106,0.016441,0.618529,0,0.127137,0.075124,0.071229,0.071912,0.097408,0.2021,0.246846,0.198664,0.087094,0.026151,0,0.070731,0.002447,0.000443,0,0,0.010155,0.000687,0
0.100993,0.014213,0.452227,0.000091,0.014213,0.636167,0,0.14325,0.055336,0.054586,0.05326,0.10624,0.205301,0.290735,0.243356,0.087009,0.026151,0,0.085191,0.000526,0.000556,0,0,0.000915,0.000107,0
